site_brom.id,site,trt.name,mu.scalar,k.scalar,intended.mu,intended.k,temporal.block,maxvol,leaf.number,mean.diam,catchment.area,turbidity.initial,oxygen.percent.initial,oxygen.conc.initial,ph.initial,chlorophyll.initial,bacteria.per.ml..initial,amoeba.per.ml.initial,algae.per.ml.initial,ciliates.per.ml.initial,flagellates.per.ml.initial,rotifers.per.ml.initial,leafpack1.species1.mass.initial,leafpack2.species1.mass.initial,leafpack1.species2.mass.initial,leafpack2.species2.mass.initial,co2.final,methane.final,turbidity.final,oxygen.percent.final,oxygen.conc.final,ph.final,chlorophyll.final,bacteria.per.ml.final,amoeba.per.ml.final,algae.per.ml.final,ciliates.per.ml.final,flagellates.per.ml.final,rotifers.per.ml.final,leafpack1.species1.mass.final,leafpack2.species1.mass.final,leafpack1.species2.mass.final,leafpack2.species2.mass.final,water.volume.final,fpom.final,n15.bromeliad.final,final.bromeliad.percentn,final.bromeliad.percentc,species1,species2,decomp,sample_size_species,engulfer_bio,filter.feeder_bio,gatherer_bio,func_NA_bio,piercer_bio,scraper_bio,shredder_bio,engulfer_abd,filter.feeder_abd,gatherer_abd,func_NA_abd,piercer_abd,scraper_abd,shredder_abd,meso_pred_bio,trophic_NA_bio,prey_bio,top_pred_bio,meso_pred_ab,trophic_NA_abd,prey_abd,top_pred_ab,Coleoptera_bio,Diptera_bio,Ephemeroptera_bio,Haplotaxida_bio,ord_NA_bio,Odonata_bio,Podocopida_bio,Trichoptera_bio,Aeolosomatidae_bio,Anisopodidae_bio,Calamoceratidae_bio,Candonidae_bio,Cecidomyiidae_bio,Ceratopogonidae_bio,Chironomidae_bio,Coenagrionidae_bio,Corethrellidae_bio,Culicidae_bio,Curculionidae_bio,Dolichopodidae_bio,Dytiscidae_bio,Elateridae_bio,Elmidae_bio,Empididae_bio,Enchytraeoidae_bio,Ephydridae_bio,Hydrophilidae_bio,Lampyridae_bio,Limnocytheridae_bio,Limoniidae_bio,Muscidae_bio,family_NA_bio,Naididae_bio,Periscelididae_bio,Phoridae_bio,Pseudostigmatidae_bio,Psychodidae_bio,Ptilodactylidae_bio,Scatopsidae_bio,Sciaridae_bio,Scirtidae_bio,Sphaeroceridae_bio,Stratiomyidae_bio,Syrphidae_bio,Tabanidae_bio,Tipulidae_bio,Anophelinae_bio,Calamoceratinae_bio,Candoninae_bio,Ceratopogoninae_bio,Chioneinae_bio,Chironominae_bio,Copelatinae_bio,Copelatus_bio,Corethrellinae_bio,Culicinae_bio,Dasyheleniae_bio,Eristalinae_bio,Forcipomyiinae_bio,Limoniinae_bio,subfamily_NA_bio,Naidinae_bio,Orthocladiinae_bio,Pristininae_bio,Psychodinae_bio,Sphaeridiinae_bio,Tabaninae_bio,Tanypodinae_bio,Timiriaseviinae_bio,Tipulinae_bio,odonata_bio,odonata_ab,cv_max_temp,cv_mean_temp,cv_min_temp,max_temp,mean_temp,min_temp,sd_max_temp,sd_mean_temp,sd_min_temp,mean.depth,max.depth,min.depth,amplitude,net_fluc,tot_fluc,sd.depth,cv.depth,wetness,prop.overflow.days,prop.driedout.days,long_dry,long_wet,n_driedout,n_overflow,last_dry,last_wet,total_pred_bio,total_pred_ab
costarica_4,costarica,mu0.1k1,0.1,1,1.34,0.53,c,210,29,107,2499.3,97.94,66,5.5,4.85,384.8067,16979261.1,NA,NA,NA,NA,NA,426,395,NA,NA,13.54538892,NA,2423,20,1.7,6.15,23.69169,14766043.98,104,0,41,NA,NA,290,239,NA,NA,85,1200,4.298353741,0.427731884,43.01476621,0.357092768,NA,0.357092768,1,0.693749485,0.2,42.92727,0.15,3.156431198,0.218156025,2.079160257,1,2,86,3,1,9,13,0,0.15,45.42458628,3.850180683,0,3,110,2,0.91190551,17.43286146,0,31.08,0,0,0,0,0,0,0,0,0,0.03,1.47,0,0,0.2,0,0,0,0,0,0,0,0,0.693749485,0,0,2.079160257,0,0.15,31.08,0,0,0,0,0,0,0,0.218156025,0,0,10.34727,3.156431198,0,0,0,0,0,0,1.47,0,0,0,0.2,0,0,0,2.079160257,11.43917551,31.08,0,0,0,0,3.156431198,0,0,0,NA,NA,4.855907183,4.141475306,4.924816901,21.71923077,20.28509615,19.08076923,1.054665687,0.840102248,0.939692948,26.74137931,38.5,6.5,32,-23,29,8.252466713,32.07278155,0.6908867,0.517241379,0.034482759,0,2,1,15,49,4,3.850180683,2
costarica_31,costarica,mu0.2k1,0.2,1,2.68,0.53,b,205,28,101.18,2278.1,110.8,53,4.4,7.1,580.1433,3581694.878,NA,NA,NA,NA,NA,412,483,NA,NA,12.0515083,NA,2261,48,3.8,5.97,22.40319,1655689.142,28,0,108,NA,NA,247,329,NA,NA,72.5,450,4.523671003,0.477034012,43.00336649,0.359663008,NA,0.359663008,1,1.389580039,0.3,14.47727,0.2,0,0.395260828,2.397954622,2,3,52,4,0,10,12,0.1027,0.2,17.57048545,1.286880039,1,4,77,1,1.682140867,10.76792462,0,6.66,0.05,0,0,0,0,0,0,0,0,0.05,1.47,0,0,0.3,0,0,0,0,0,0,0,0,1.286880039,0,0,2.397954622,0,0.15,6.66,0.1027,0,0,0,0,0,0,0.395260828,0,0,6.34727,0,0,0,0,0,0,0,1.47,0,0,0,0.3,0,0,0,2.397954622,8.332110867,6.66,0,0,0,0,0,0,0,0,NA,NA,5.028771225,4.163881939,5.217629027,21.875,20.38036616,19.15909091,1.100043705,0.848614386,0.999650289,24.5,48.5,2.5,46,-28,38,12.60590834,51.3791759,0.505116702,0.103448276,0.068965517,2,0,2,3,9,3,1.389580039,2
costarica_35,costarica,mu0.4k1,0.4,1,5.36,0.53,a,182,26,94.61,2124.7,134.7,45,3.7,7.16,539.169,29667246.25,NA,NA,NA,NA,NA,303,428,NA,NA,11.42733698,NA,2372,36,2.9,5.99,20.730717,709581.0607,9,0,2,NA,NA,204,238,NA,NA,36,1800,10.35979044,0.506400092,43.25096479,0.385328953,NA,0.385328953,1,0,0.2,17.07227,0.05,0,0.484734005,5.065515243,0,2,49,1,0,10,33,0,0.05,22.82251925,0,0,1,94,0,0.484734005,14.98778524,0,7.4,0,0,0,0,0,0,0,0,0,0.03,1.295,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,5.065515243,0,0.05,7.4,0,0,0,0,0,0,0,0.484734005,0,0,8.34727,0,0,0,0,0,0,0,1.295,0,0,0,0.2,0,0,0,5.065515243,8.912004005,7.4,0,0,0,0,0,0,0,0,NA,NA,5.076569195,4.348300962,5.187125609,21.93283582,20.58847589,19.39179104,1.113435587,0.895248895,1.005876559,16.55172414,38.5,1,37.5,-20.5,35.5,10.38546313,62.75362531,0.432512315,0.155172414,0.155172414,3,0,4.5,4.5,2,2,0,0
costarica_26,costarica,mu0.6k1,0.6,1,8.04,0.53,c,125,21,75.5,1763.4,144.2,52,4.3,6.13,549.2193,6105161.785,NA,NA,NA,NA,NA,372,307,NA,NA,11.38902101,NA,964.8,43,3.6,6.05,12.474009,1174187.708,45,0,37,NA,NA,255,264,NA,NA,51,600,12.72662758,0.37176114,43.45176797,0.227290638,NA,0.227290638,1,0.937590516,0,9.895,0,0,0.332778228,1.857038888,1,0,41,0,0,3,13,0,0,12.08481712,0.937590516,0,0,57,1,0.332778228,2.872038888,0,8.88,0,0.937590516,0,0,0,0,0,0,0,0,1.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.857038888,0,0,8.88,0,0,0.937590516,0,0,0,0,0.332778228,0,0,0,0,0,0,0,0,0,0,1.015,0,0,0,0,0,0,0,1.857038888,1.270368744,8.88,0,0,0,0,0,0,0,0,0.937590516,1,5.30813271,4.221265773,5.080359917,21.74230769,20.32980769,19.13846154,1.154110547,0.858175214,0.972302729,14.72413793,35,2.5,32.5,-21.5,34.5,9.200566731,70.41928056,0.382125264,0.120689655,0.344827586,3,0,10,3.5,4,4,0.937590516,1
costarica_27,costarica,mu0.8k1,0.8,1,10.73,0.53,a,190,24,108.5,2521.2,104.1,83,6.9,6.02,421.9155,2894077.04,NA,NA,NA,NA,NA,349,362,NA,NA,5.911110448,NA,1349,45,3.7,5.76,16.96572,751818.0286,NA,NA,NA,NA,NA,242,262,NA,NA,72.5,1000,2.138728019,0.480144864,43.24717637,0.291416676,NA,0.291416676,1,0.098187054,0,20.39027,0.35,0,1.501972778,1.244995008,1,0,60,7,0,18,6,0,0.35,23.13723779,0.098187054,0,7,84,1,1.501972778,9.405265008,0,12.58,0,0.098187054,0,0,0,0,0,0,0,0,1.463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.244995008,0,0.35,12.58,0,0,0.098187054,0,0,0,0,1.501972778,0,0,6.34727,0,0,0,0,0,0,0,1.435,0,0,0,0,0,0,0,1.244995008,8.325429832,12.58,0,0,0,0,0,0,0,0,0.098187054,1,5.137218432,4.278093688,5.132495479,21.99253731,20.58715796,19.40671642,1.12980468,0.880737905,0.996048843,24.55172414,45,8,37,-28,46,8.76947559,35.53883231,0.559320544,0.189655172,0,0,0,0,5.5,65,2,0.098187054,1
costarica_23,costarica,mu1k1,1,1,13.41,0.53,b,130,22,76.5,2223.9,90.93,65,5.4,5.93,193.46445,10778874.21,NA,NA,NA,NA,NA,314,380,NA,NA,11.18594381,NA,1603,37,2.9,6.32,13.388844,1562767.812,27,1,40,NA,NA,182,259,NA,NA,14.5,250,3.348802422,0.437930725,44.27464303,0.369401609,NA,0.369401609,1,0,0,13.61327,0.2,18.25318823,0.541917567,2.371371685,0,0,31,4,1,14,15,0,0.2,16.52655925,18.25318823,0,4,60,1,0.541917567,29.94782992,0,4.44,0.05,0,0,0,0,0,0,0,0,0,0.826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.371371685,0,0.2,4.44,0,0,0,0,0,0,0,0.541917567,0,0,8.34727,18.25318823,0,0,0,0,0,0,0.77,0,0,0,0,0,0,0,2.371371685,9.145187567,4.44,0,0,0,0,18.25318823,0,0,0,NA,NA,5.224672468,4.294436366,5.197289663,21.90151515,20.49984824,19.27272727,1.144282432,0.880352938,1.001659462,10.13793103,25,0,25,-11,25,6.28953647,65.82808506,0.395402299,0.24137931,0.379310345,3,0,16.5,1.5,3,13,18.25318823,1
costarica_20,costarica,mu1.5k1,1.5,1,20.11,0.53,b,205,30,112.5,2791.8,126.9,45,3.7,5.94,349.5018,3753714.56,NA,NA,NA,NA,NA,379,285,NA,NA,9.207367794,NA,825.3,41,3.3,6.24,5.286756,1140398.133,9,0,3,NA,NA,254,129,NA,NA,87,400,2.771426938,0.512371158,43.09406779,0.438591862,NA,0.438591862,1,0.693749485,0,13.77227,0,0,0.318243753,1.342101825,1,0,15,0,0,2,10,0,0,15.43261558,0.693749485,0,0,27,1,1.011993238,9.934371825,0,5.18,0,0,0,0,0,0,0,0,0,0,0.245,0,0,0,0,0,0,0,0,0,0,0,0.693749485,0,0,1.342101825,0,0,5.18,0,0,0,0,0,0,0,0.318243753,0,0,8.34727,0,0,0,0,0,0,0,0.245,0,0,0,0,0,0,0,1.342101825,9.359263238,5.18,0,0,0,0,0,0,0,0,NA,NA,4.801903725,4.207954692,5.229083888,21.71212121,20.34410815,19.16666667,1.042595157,0.856070853,1.002241079,25.43103448,40.5,9.5,31,-7,26,8.084336543,34.61812506,0.615804598,0.327586207,0.017241379,0,3,0.5,9.5,37,3,0.693749485,1
costarica_8,costarica,mu2k1,2,1,26.82,0.53,a,210,21,109,2723.9,132.8,36,2.9,6.59,619.5714,37337479.62,NA,NA,NA,NA,NA,423,376,NA,NA,10.72273992,NA,2249,60,4.9,6.07,17.514621,12628853.4,22,0,65,NA,NA,296,244,NA,NA,8,300,29.12449368,0.798420337,43.03553657,0.325650118,NA,0.325650118,1,0,0,3.17,0.05,0,0.16949821,4.256094867,0,0,10,1,0,3,11,0,0.05,7.595593077,0,0,1,24,0,0.16949821,4.516094867,0,2.96,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,4.256094867,0,0,2.96,0,0,0,0,0,0,0,0.16949821,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,4.256094867,0.21949821,2.96,0,0,0,0,0,0,0,0,NA,NA,5.195471169,4.350101839,5.122070277,21.8358209,20.46811649,19.26865672,1.134473779,0.890383912,0.986954138,9.206896552,38,0,38,-3,26,8.778110616,98.31712749,0.242286751,0.051724138,0.465517241,2.5,0,13.5,1.5,4,40,0,0
costarica_9,costarica,mu2.5k1,2.5,1,33.52,0.53,c,193,24,101,1005,111.1,37,3,5.52,361.6137,25680076.48,NA,NA,NA,NA,NA,415,347,NA,NA,14.69741878,NA,2937,67,5.6,6.33,24.43902,4899488.276,NA,NA,NA,NA,NA,196,253,NA,NA,64,533,29.60530462,0.47742847,43.42985486,0.399302108,NA,0.399302108,1,0,0,12.69454,0.05,11.02063676,0.058993627,0.221626347,0,0,2,1,1,2,2,0,0.05,12.97515997,11.02063676,0,1,6,1,0.058993627,23.98680311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221626347,0,0.05,0,0,0,0,0,0,0,0,0.058993627,0,0,12.69454,11.02063676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221626347,12.80353363,0,0,0,0,0,11.02063676,0,0,0,NA,NA,5.386598538,4.223024683,5.032912849,21.93076923,20.50488782,19.29615385,1.181322495,0.865926474,0.971158606,8.224137931,25.5,0,25.5,-8.5,25.5,6.106687392,72.13810341,0.365900383,0.327586207,0.379310345,2.5,0,20,0.5,4,53,11.02063676,1
costarica_12,costarica,mu3k1,3,1,40.22,0.53,a,110,20,61,1397.9,121.4,35,2.9,5.55,609.2634,31408945.07,NA,NA,NA,NA,NA,547,379,NA,NA,6.363209423,NA,1121,100,8.3,4.14,7.770984,2094953.608,63,0,35,NA,NA,434,253,NA,NA,4,379,1.562358416,0.495783279,43.82333201,0.269517589,NA,0.269517589,1,0,0,4.545,0.08,0,0,0.024882137,0,0,9,2,0,0,3,0,0.08,4.569882137,0,0,2,12,0,0,0.209882137,0,4.44,0,0,0,0,0,0,0,0,0,0.03,0.105,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0.024882137,0,0,4.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105,0,0,0,0,0,0,0,0.024882137,0.08,4.44,0,0,0,0,0,0,0,0,NA,NA,5.146018865,4.307426669,5.317584679,21.9738806,20.57192164,19.35074627,1.130780041,0.886120439,1.028992319,5.620689655,27.5,0,27.5,-6.5,16.5,6.693691987,118.3095087,0.204530547,0.068965517,0.655172414,2.5,0,19,2,2,24,0,0
costarica_16,costarica,mu0.1k2,0.1,2,1.34,1.06,c,225,26,120.5,2595.4,93.66,32,2.6,5.67,329.4012,2016623.292,NA,NA,NA,NA,NA,307,340,NA,NA,15.87680313,NA,2885,30,2.5,6.17,25.54713,1317793.398,20,0,4,NA,NA,181,140,NA,NA,49,1500,8.395305565,0.403160562,43.53646119,0.499329373,NA,0.499329373,1,0.693749485,0.7,12.19,0,0,2.005623601,3.443458434,1,7,26,0,0,16,18,0,0,18.33908204,0.693749485,0,0,67,1,2.699373086,4.493458434,0,11.84,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0.7,0,0,0,0,0,0,0,0,0.693749485,0,0,3.443458434,0,0,11.84,0,0,0,0,0,0,0,2.005623601,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0.7,0,0,0,3.443458434,2.699373086,11.84,0,0,0,0,0,0,0,0,NA,NA,4.606806958,3.988296625,4.826878472,22.05384615,20.70032051,19.54230769,1.015978119,0.825590184,0.943283443,21.22413793,46.5,0.5,46,-23,33,11.86086597,65.05710788,0.430160048,0.120689655,0.224137931,3,0,6.5,3.5,4,26,0.693749485,1
costarica_13,costarica,mu0.2k2,0.2,2,2.68,1.06,b,165,25,89,2305.5,79.61,66,5.5,5.96,195.55182,2566471.743,NA,NA,NA,NA,NA,423,273,NA,NA,3.359842901,NA,1073,37,3,5.71,10.010397,1638794.354,34,0,29,NA,NA,278,85,NA,NA,86.5,1200,-1.34866014,0.491286631,43.81746484,0.515717143,NA,0.515717143,1,0,0.4,3.23,0.15,0,0.020423782,2.68626491,0,4,32,3,0,2,22,0,0,6.486688692,0,0,0,63,0,0.020423782,4.24626491,0,2.22,0,0,0,0,0,0,0,0,0.15,0.03,0.98,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,2.68626491,0,0,2.22,0,0,0,0,0,0,0,0.020423782,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0.4,0,0,0,2.68626491,0.200423782,2.22,0,0,0,0,0,0,0,0,NA,NA,4.983810653,4.173903237,5.083681663,22.27272727,20.81496212,19.63636364,1.110030555,0.868796378,0.998250217,26.0862069,59.5,4,55.5,-36.5,47.5,11.5212912,44.57677555,0.437774117,0.034482759,0.017241379,0,0,0.5,1,50,52,0,0
costarica_32,costarica,mu0.4k2,0.4,2,5.36,1.06,b,210,28,102.6,2311.5,157,47,3.9,5.65,595.0899,29704107.64,NA,NA,NA,NA,NA,332,458,NA,NA,10.40606709,NA,1559,25,2,6.39,12.76521,7019784.065,25,0,10,NA,NA,211,293,NA,NA,59,400,1.414493962,0.406478695,44.02366107,0.36235992,NA,0.36235992,1,0,0.2,9.895,0.2,11.02063676,1.102500272,0.326527364,0,2,41,4,1,14,4,0,0.2,11.52402764,11.02063676,0,4,61,1,1.102500272,12.71216412,0,8.88,0.05,0,0,0,0,0,0,0,0,0,1.015,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.326527364,0,0.2,8.88,0,0,0,0,0,0,0,1.102500272,0,0,0,11.02063676,0,0,0,0,0,0,1.015,0,0,0,0.2,0,0,0,0.326527364,1.302500272,8.88,0,0,0,0,11.02063676,0,0,0,NA,NA,2.79724933,2.05062508,3.454097961,22.48,20.90991667,19.6,0.628821649,0.428783995,0.6770032,37.96551724,58.5,14.5,44,-3.5,59.5,11.08555327,29.18691377,0.649319419,0.103448276,0,0,0,0,3,65,7,11.02063676,1
costarica_15,costarica,mu0.6k2,0.6,2,8.04,1.06,a,200,25,107.5,3059.6,139,48,4,7.18,546.6423,3147038.127,NA,NA,NA,NA,NA,365,NA,NA,NA,14.50074828,NA,2436,60,4.9,6.72,22.32588,751818.0286,96,0,52,NA,NA,146,NA,NA,NA,4.5,200,2.253398411,0.411012635,42.37061286,0.6,NA,0.6,1,4.037816511,0,25.48454,0.25,0,0.887450574,1.554934281,2,0,18,5,0,10,8,0,0.25,27.92692486,4.037816511,0,5,36,2,4.925267085,22.84947428,0,4.44,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,4.037816511,0,0,1.554934281,0,0.25,4.44,0,0,0,0,0,0,0,0.887450574,0,0,20.69454,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,1.554934281,25.86980709,4.44,0,0,0,0,0,0,0,0,NA,NA,5.202623325,4.173815032,4.952668597,22.10074627,20.57225309,19.35447761,1.14981858,0.858647792,0.958563135,13.17241379,41.5,1.5,40,-26.5,27.5,9.943892555,78.6789456,0.313382594,0.068965517,0.327586207,3,0,9.5,2,4,40,4.037816511,2
costarica_28,costarica,mu0.8k2,0.8,2,10.73,1.06,b,155,24,91.5,2018.6,86.42,41,3.5,6.73,191.84094,4460223.81,NA,NA,NA,NA,NA,282,NA,NA,NA,3.377127125,NA,1171,55,4.5,6.09,10.510335,3176219.986,26,0,18,NA,NA,188,NA,NA,NA,40.5,800,1.742411049,0.339801127,44.38344808,0.333333333,NA,0.333333333,1,1.846449061,0.1,29.76054,0.2,0,1.054133384,0.20079854,1,1,48,4,0,23,10,0,0.2,31.11547192,1.846449061,0,4,82,1,1.054133384,13.98133854,0,16.28,0,1.846449061,0,0,0,0,0,0,0,0.03,0.756,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.20079854,0,0.2,16.28,0,0,1.846449061,0,0,0,0,1.054133384,0,0,12.69454,0,0,0,0,0,0,0,0.56,0,0,0,0.1,0,0,0,0.20079854,15.90912245,16.28,0.112,0,0,0,0,0,0,0,1.846449061,1,4.767065377,3.843564703,4.550574895,21.73863636,20.43589387,19.29545455,1.036295008,0.785466803,0.878054111,18.55357143,34,8.5,25.5,-5.5,23.5,6.973053865,38.05044342,0.550099206,0.285714286,0,0,0,0,8,65,3,1.846449061,1
costarica_14,costarica,mu1k2,1,2,13.41,1.06,c,170,31,92,1552.2,153.2,49,4.1,5.97,537.1074,14898130.8,NA,NA,NA,NA,NA,511,381,NA,NA,13.10740593,NA,2990,63,5.2,5.45,27.06756,1123503.346,16,0,20,NA,NA,319,266,NA,NA,34,1500,21.12472499,0.476240572,43.98619038,0.338785563,NA,0.338785563,1,0,0,6.84,0,0,0.769058075,2.74082367,0,0,32,0,0,11,7,0,0,10.34988175,0,0,0,50,0,0.769058075,5.14082367,0,4.44,0,0,0,0,0,0,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.74082367,0,0,4.44,0,0,0,1.56,0,0,0,0.769058075,0,0,0,0,0,0,0,0,0,0,0.84,0,0,0,0,0,0,0,2.74082367,0.769058075,4.44,0,0,1.56,0,0,0,0,0,NA,NA,4.933918117,4.073036307,4.889226716,22.01923077,20.64487179,19.43461538,1.086410816,0.840873124,0.950202408,6.827586207,22.5,0,22.5,-13,16,5.103919813,90.09171314,0.290689655,0.120689655,0.5,3,0,14.5,3.5,4,24,0,0
costarica_22,costarica,mu1.5k2,1.5,2,20.11,1.06,a,140,28,81,1271.9,115.8,74,6,5.63,536.0766,49501726.38,NA,NA,NA,NA,NA,667,314,NA,NA,6.147113857,NA,1292,51,4.2,6.18,8.038992,2280796.267,50,0,7,NA,NA,412,215,NA,NA,53,700,-1.455283487,0.431709327,44.30391685,0.348797735,NA,0.348797735,1,3.124391699,0,3.135,0.05,0,0.217672322,2.529573378,1,0,9,1,0,5,13,0,0.05,5.8822457,3.124391699,0,1,27,1,0.217672322,2.754573378,0,2.96,0,3.124391699,0,0,0,0,0,0,0,0,0.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.529573378,0,0.05,2.96,0,0,3.124391699,0,0,0,0,0.217672322,0,0,0,0,0,0,0,0,0,0,0.175,0,0,0,0,0,0,0,2.529573378,3.392064021,2.96,0,0,0,0,0,0,0,0,3.124391699,1,5.303772385,4.383996344,5.220248201,21.88432836,20.49354874,19.28731343,1.160694964,0.898436427,1.006845632,18.81034483,30.5,5.5,25,-14.5,32.5,6.765889951,38.72155765,0.603940887,0.327586207,0.034482759,0,2,1,9.5,5,2,3.124391699,1
costarica_19,costarica,mu2k2,2,2,26.82,1.06,a,155,24,87,1345.7,152.7,20,1.7,5.43,656.4225,15002571,NA,NA,NA,NA,NA,471,368,NA,NA,6.459812695,NA,867,50,4.1,6.09,4.567773,1757057.865,1,0,7,NA,NA,326,248,NA,NA,50.5,500,5.354528407,0.45399515,43.84549645,0.316971291,NA,0.316971291,1,0.05,0,7.01,0.05,28.58047137,0.26612648,0.854424829,1,0,19,1,1,7,12,0.05,0.05,8.130551309,28.58047137,1,1,38,1,0.26612648,29.8848962,0,6.66,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.854424829,0,0.05,6.66,0.05,0,0,0,0,0,0,0.26612648,0,0,0,28.58047137,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0.854424829,0.36612648,6.66,0,0,0,0,28.58047137,0,0,0,NA,NA,5.600727824,4.448560014,5.202192777,21.90671642,20.53883946,19.35074627,1.226935562,0.913682599,1.006663125,27.46551724,38.5,12.5,26,-6,32,6.228173615,23.86518415,0.707159962,0.396551724,0,0,2.5,0,11.5,65,2,28.63047137,2
costarica_30,costarica,mu2.5k2,2.5,2,33.52,1.06,c,145,29,87.5,4263.1,110.6,66,5.5,6.23,513.9144,1788543.666,NA,NA,NA,NA,NA,424,432,NA,NA,17.41662029,NA,3042,40,3.3,7.76,20.52198,1191082.495,10,0,19,NA,NA,285,292,NA,NA,46,960,5.378669542,0.325453653,43.18440545,0.325952131,NA,0.325952131,1,0.382701033,0,1.125,0.2,0,0.229303118,1.490825919,1,0,12,4,0,8,3,0,0.2,2.845129037,0.382701033,0,4,23,1,0.229303118,2.075825919,0,0.74,0,0.382701033,0,0,0,0,0,0,0,0,0.385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.490825919,0,0.2,0.74,0,0,0.382701033,0,0,0,0,0.229303118,0,0,0,0,0,0,0,0,0,0,0.385,0,0,0,0,0,0,0,1.490825919,0.812004151,0.74,0,0,0,0,0,0,0,0,0.382701033,1,4.909444587,4.042065615,4.774902204,21.81923077,20.5181891,19.37307692,1.071203044,0.829358666,0.925045477,12.62068966,36.5,0.5,36,-11.5,20.5,11.04167534,87.50953738,0.346435053,0.137931034,0.413793103,3,0,12,4,4,28,0.382701033,1
costarica_2,costarica,mu3k2,3,2,40.22,1.06,b,195,35,98.5,2680.5,131.2,47,3.9,4.82,495.36,40209593.44,NA,NA,NA,NA,NA,287,410,NA,NA,11.8394976,NA,2076,47,3.8,5.87,17.290422,2170980.15,10,0,0,NA,NA,174,290,NA,NA,76,250,4.987381976,0.398527733,44.08093485,0.343205575,NA,0.343205575,1,1.400438273,0,13.23727,0.1,0,0.732579619,3.113226069,2,0,20,2,0,9,10,0,0.1,17.08307569,1.400438273,0,2,39,2,2.133017892,12.01049607,0,4.44,0,0,0,0,0,0,0,0,0,0.03,0.42,0,0,0,0,0,0,0,0,0,0,0,1.400438273,0,0,3.113226069,0,0.1,4.44,0,0,0,0,0,0,0,0.732579619,0,0,8.34727,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0,3.113226069,10.61028789,4.44,0,0,0,0,0,0,0,0,NA,NA,4.803953084,4.113036181,5.089749845,22.09090909,20.65751263,19.46212121,1.061236909,0.849650968,0.990573284,35.44827586,56,10,46,-37,54,12.50348601,38.23955157,0.630369026,0.275862069,0.017241379,0,2,0.5,8,50,3,1.400438273,2
