"","site_brom.id","site","mu","k","species","abundance","biomass","key","name0","Domain","Kingdom","Phyllum","Sub.Phyllum","class","Sub.Class","ord","subord","family","subfamily","genus","species.y","name1","name2","name3","realm","functional_group","micro_macro","predation","BS1","BS2","BS3","BS4","BS5","AS1","AS2","AS3","AS4","RE1","RE2","RE3","RE4","RE5","RE6","RE7","RE8","DM1","DM2","RF1","RF2","RF3","RF4","RM1","RM2","RM3","RM4","RM5","LO1","LO2","LO3","LO4","LO5","LO6","LO7","FD1","FD2","FD3","FD4","FD5","FD6","FD7","FD8","FG1","FG2","FG3","FG4","FG5","FG6"
"628","cardoso_DEC34","cardoso",2,0.5,"Diptera.370",1,14.3,"k525","Tabanid sp A (white) 2008","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Brachycera","Tabanidae",NA,NA,NA,NA,NA,NA,"aquatic","piercer","macro","predator",0,0,0,3,0,1,2,0,0,0,0,0,3,0,0,2,0,0,3,0,0,1,3,0,0,0,3,0,0,1,0,3,1,0,0,0,1,1,0,0,0,0,3,1,0,0,0,3,0
"629","cardoso_DEC34","cardoso",2,0.5,"Diptera.503",18,0.257142857142857,"k181","CHR - IC1","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Chironomidae","Orthocladiinae","Corynoneura",NA,NA,NA,NA,"aquatic",NA,"macro",NA,0,3,0,0,0,3,3,3,0,0,0,0,2,2,0,0,1,3,1,1,0,1,2,3,1,0,0,0,0,0,0,3,1,1,1,3,3,1,3,0,0,0,0,2,2,2,2,0,0
"630","cardoso_DEC34","cardoso",2,0.5,"Diptera.505",4,0.161038961038961,"k186","CHR - IC13","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Chironomidae","Chironominae","Polypedilum",NA,NA,NA,NA,"aquatic","gatherer","macro","prey",0,3,0,0,0,3,3,3,0,0,0,0,1,3,1,0,0,3,1,1,0,1,2,3,1,0,0,0,0,0,0,3,1,1,3,3,3,1,3,1,0,0,0,1,0,1,3,0,0
"631","cardoso_DEC34","cardoso",2,0.5,"Diptera.508",16,1.14285714285714,"k276","CRT - IC4","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Corethrellidae","Corethrellinae","Corethrella",NA,NA,NA,NA,"aquatic","engulfer","macro",NA,0,3,0,0,0,3,3,3,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
"632","cardoso_DEC34","cardoso",2,0.5,"Diptera.511",1,0.00666666666666667,"k79","CTP - IC2","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Ceratopogonidae","Forcipomyiinae","Atrichopogon",NA,NA,NA,NA,"aquatic","gatherer","macro","prey",0,3,0,0,0,3,3,3,0,0,0,1,3,0,0,0,0,0,2,1,0,1,2,3,3,0,0,0,0,0,3,2,1,0,0,3,1,0,3,0,0,0,0,3,0,1,0,0,0
"633","cardoso_DEC34","cardoso",2,0.5,"Diptera.517",3,0.35625,"k295","Culex (Mcx.) sp1","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Culicidae","Culicinae","Culex","(Microculex) imitator",NA,NA,NA,"aquatic","filter.feeder","macro","prey",0,3,0,0,0,2,3,3,0,0,0,0,1,3,1,1,0,1,3,0,0,2,0,0,0,0,3,0,0,2,3,0,0,0,0,3,2,0,3,0,0,0,0,2,0,0,3,0,0
"634","cardoso_DEC34","cardoso",2,0.5,"Diptera.522",4,0.373333333333333,"k117","DPT - IC8","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Cecidomyiidae",NA,NA,NA,NA,NA,NA,NA,"piercer","macro","predator",0,3,0,0,0,1,3,1,0,0,0,0,1,0,0,1,0,3,1,0,0,0,3,1,0,0,3,0,0,0,0,3,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0
"635","cardoso_DEC34","cardoso",2,0.5,"Diptera.524",1,0.0933333333333333,"k484","DPT - IC14","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Brachycera","Stratiomyidae",NA,NA,NA,NA,NA,NA,"aquatic",NA,"macro",NA,0,0,3,0,0,0,3,2,0,2,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,3,3,3,0,0,0,0,2,0,0,2,0,0
"636","cardoso_DEC34","cardoso",2,0.5,"Diptera.529",1,0.158823529411765,"k115","DPT - IC31","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Brachycera","Canacidae",NA,NA,NA,NA,NA,NA,NA,"piercer","macro","predator",0,3,0,0,0,1,3,1,0,0,0,0,1,0,0,1,0,3,1,0,0,0,3,1,0,0,3,0,0,0,0,3,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0
"637","cardoso_DEC34","cardoso",2,0.5,"Diptera.534",1,13.2,"k489","SYP - IC5","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Brachycera","Syrphidae","Eristalinae","Lejops","barbiellinii",NA,NA,NA,NA,NA,"macro",NA,0,3,0,0,0,1,3,2,0,0,0,0,3,0,0,0,0,0,3,0,0,1,2,0,0,0,3,0,0,1,0,3,1,0,0,3,2,2,2,0,2,0,0,2,1,0,3,0,0
"638","cardoso_DEC34","cardoso",2,0.5,"Diptera.80",16,0.868571428571429,"k225","Chironomus aff. detriticula","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Chironomidae","Chironominae","Chironomus",NA,NA,NA,NA,"aquatic","gatherer","macro","prey",0,0,0,3,0,3,3,3,0,0,0,0,2,2,0,0,0,3,1,1,0,1,2,3,3,0,0,0,0,0,0,3,1,0,3,2,3,1,3,0,0,0,0,1,0,1,3,0,0
"639","cardoso_DEC34","cardoso",2,0.5,"Diptera.88",3,0.214285714285714,"k284","Corethrella sp. 1","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Corethrellidae","Corethrellinae","Corethrella",NA,NA,NA,NA,"aquatic","engulfer","macro","predator",0,3,0,0,0,3,3,3,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
"640","cardoso_DEC34","cardoso",2,0.5,"Diptera.91",1,0.11875,"k348","Culex (Microculex) Gr. Pleuristriatus spp.","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Culicidae","Culicinae","Culex",NA,NA,NA,NA,"aquatic","filter.feeder","macro","prey",0,0,3,0,0,3,3,3,0,0,0,0,1,3,1,1,0,1,3,0,0,2,0,0,0,0,3,0,0,2,3,0,0,0,0,3,2,0,3,0,0,0,0,2,0,0,3,0,0
"641","cardoso_DEC34","cardoso",2,0.5,"Haplotaxida.1",11,0.626582278481012,"k597","Tubificidae sp.","Eukaryota","Animalia","Annelida",NA,"Clitellata","Oligochaeta","Haplotaxida","Tubificina","Naididae",NA,NA,NA,NA,NA,NA,"aquatic","gatherer","macro","prey",0,0,0,3,1,3,3,0,3,0,2,1,0,0,0,0,3,3,0,0,3,0,0,3,3,0,0,0,0,0,2,0,0,1,0,1,2,0,2,0,0,0,0,3,0,1,0,0,0
"642","cardoso_DEC34","cardoso",2,0.5,"Leptagrion.sp....early.instars",2,0.333333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643","cardoso_DEC34","cardoso",2,0.5,"Nematoda.1",1,0.0569620253164556,"k626","NMT - IC1","Eukaryota","Animalia","Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"aquatic",NA,"macro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644","cardoso_DEC34","cardoso",2,0.5,"Odonata.5",1,3.31139778148636,"k630","Leptagrion andromache","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Palaeoptera","Odonata","Zygoptera","Coenagrionidae",NA,"Leptagrion","andromache",NA,NA,NA,"aquatic","engulfer","macro","predator",0,0,0,3,0,2,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,1,3,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,3
"645","cardoso_DEC34","cardoso",2,0.5,"Odonata.7",1,0.0745115853041442,"k632","Leptagrion elongatum","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Palaeoptera","Odonata","Zygoptera","Coenagrionidae",NA,"Leptagrion","elongatum",NA,NA,NA,"aquatic","engulfer","macro","predator",0,0,0,3,0,2,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,1,3,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,3
"646","cardoso_DEC34","cardoso",2,0.5,"Odonata.8",1,0.143240160902534,"k682","Leptagrion macrurum","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Palaeoptera","Odonata","Zygoptera","Coenagrionidae",NA,"Leptagrion","macrurum","Zygoptera JP2",NA,NA,"aquatic","engulfer","macro","predator",0,0,0,3,0,2,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,1,3,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,3
"647","cardoso_DEC34","cardoso",2,0.5,"Oligochaeta.18",5,0.284810126582278,"k651","OLG - IC3","Eukaryota","Animalia","Annelida",NA,"Clitellata","Oligochaeta","Haplotaxida","Tubificina","Naididae",NA,NA,NA,NA,NA,NA,"aquatic","gatherer","macro","prey",0,0,2,2,0,3,3,0,3,0,2,1,0,0,0,0,3,3,0,0,3,0,0,3,3,0,0,0,0,0,2,0,0,1,0,1,2,0,2,0,0,0,0,3,0,1,0,0,0
"648","cardoso_DEC34","cardoso",2,0.5,"Trichoptera.1",1,0.25,"k675","Phylloicus bromeliarum","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Trichoptera","Integripalpia","Calamoceratidae","Calamoceratinae","Phylloicus","bromeliarum",NA,NA,NA,"aquatic","shredder","macro","prey",0,0,3,0,0,1,3,3,0,0,0,0,3,0,0,0,0,0,3,0,0,1,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0
"649","cardoso_DEC35","cardoso",2.5,2,"Coleoptera.35",14,6.3,"k66","Scirtes sp. 2","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Coleoptera","Polyphaga","Scirtidae",NA,NA,NA,NA,NA,NA,"aquatic","scraper","macro","prey",0,0,3,0,0,3,3,0,0,0,0,0,3,1,0,3,0,0,3,0,0,0,3,1,0,3,3,0,0,0,0,3,0,1,0,3,3,3,0,0,0,0,0,0,2,3,0,0,0
"650","cardoso_DEC35","cardoso",2.5,2,"Diptera.130",6,0.15,"k408","Empididae sp. 1","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Brachycera","Empididae",NA,NA,NA,NA,NA,NA,"aquatic","piercer","macro","predator",0,3,0,0,0,0,3,3,0,2,0,0,3,0,0,3,0,0,3,0,0,0,3,0,3,0,3,0,0,0,0,1,3,0,0,0,0,0,0,0,3,3,2,0,0,0,0,3,2
"651","cardoso_DEC35","cardoso",2.5,2,"Diptera.137",1,0.024,"k418","Ephydridae sp. 1","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Brachycera","Ephydridae",NA,NA,NA,NA,NA,NA,"aquatic",NA,"macro",NA,0,3,0,0,0,2,2,2,0,2,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,1,3,0,0,2,3,3,3,3,1,1,0,1,3,0,3,2,0
"652","cardoso_DEC35","cardoso",2.5,2,"Diptera.175",126,0.840000000000001,"k214","Monopelopia aff. caraguata","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Chironomidae","Tanypodinae","Monopelopia",NA,NA,NA,NA,"aquatic","engulfer","macro","predator",0,0,3,0,0,3,3,3,0,0,0,0,3,1,1,0,0,3,1,1,0,1,2,3,1,0,0,0,0,0,2,3,0,0,0,1,1,0,1,0,0,1,3,1,0,0,0,3,3
"653","cardoso_DEC35","cardoso",2.5,2,"Diptera.191",33,0.1375,"k216","Orthocladiinae sp.1","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Chironomidae","Orthocladiinae",NA,NA,NA,NA,NA,"aquatic","gatherer","macro","prey",0,0,3,0,0,3,3,3,0,0,0,0,2,2,0,0,1,3,1,1,0,1,2,3,1,0,0,0,0,0,0,3,1,1,1,3,3,1,3,0,0,0,0,2,2,2,2,0,0
"654","cardoso_DEC35","cardoso",2.5,2,"Diptera.206",18,0.724675324675325,"k217","Polypedilum marcondesi","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Chironomidae","Chironominae","Polypedilum","marcondesi",NA,NA,NA,"aquatic","gatherer","macro","prey",0,0,3,0,0,3,3,3,0,0,0,0,1,3,1,0,0,3,1,1,0,1,2,3,1,0,0,0,0,0,0,3,1,1,3,3,3,1,3,1,0,0,0,1,0,1,3,0,0
"655","cardoso_DEC35","cardoso",2.5,2,"Diptera.207",1,0.0666666666666667,"k218","Polypedilum kaingang","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Chironomidae","Chironominae","Polypedilum","kaingang",NA,NA,NA,"aquatic","gatherer","macro","prey",0,0,3,0,0,3,3,3,0,0,0,0,1,3,1,0,0,3,1,1,0,1,2,3,1,0,0,0,0,0,0,3,1,1,3,3,3,1,3,1,0,0,0,1,0,1,3,0,0
"656","cardoso_DEC35","cardoso",2.5,2,"Diptera.263",9,0.0428571428571428,"k220","Tanytarsus sp. 1","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Chironomidae","Chironominae","Tanytarsus",NA,NA,NA,NA,"aquatic","gatherer","macro","prey",0,0,3,0,0,3,3,3,0,0,1,0,3,0,0,0,1,3,1,1,0,1,2,3,1,0,0,0,0,0,0,3,2,0,3,3,3,1,3,0,1,0,0,1,0,1,3,0,0
"657","cardoso_DEC35","cardoso",2.5,2,"Diptera.293",5,2.68771929824561,"k566","Trentepohlia sp. 1","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Limoniidae","Limoniinae","Trentepohlia",NA,"Tipulid sp. A (grey)",NA,NA,"aquatic","shredder","macro","prey",0,0,0,3,0,3,3,1,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,1,3,0,3,0,0,0,0,0,3,0,0,0,0,3,0,1,0,0,0,0,3,0,0,0,0
"658","cardoso_DEC35","cardoso",2.5,2,"Diptera.351",2,0.00571428571428572,"k221","Limnophyes sp.","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Chironomidae","Orthocladiinae","Limnophyes",NA,"Diptera sp. P",NA,NA,"aquatic","gatherer","macro","prey",0,3,0,0,0,3,3,3,0,0,0,0,2,2,0,0,1,3,1,1,0,1,2,3,1,0,0,0,0,0,0,3,1,1,1,3,3,1,3,0,0,0,0,2,2,2,2,0,0
"659","cardoso_DEC35","cardoso",2.5,2,"Diptera.503",56,0.800000000000001,"k181","CHR - IC1","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Chironomidae","Orthocladiinae","Corynoneura",NA,NA,NA,NA,"aquatic",NA,"macro",NA,0,3,0,0,0,3,3,3,0,0,0,0,2,2,0,0,1,3,1,1,0,1,2,3,1,0,0,0,0,0,0,3,1,1,1,3,3,1,3,0,0,0,0,2,2,2,2,0,0
"660","cardoso_DEC35","cardoso",2.5,2,"Diptera.511",5,0.0333333333333333,"k79","CTP - IC2","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Ceratopogonidae","Forcipomyiinae","Atrichopogon",NA,NA,NA,NA,"aquatic","gatherer","macro","prey",0,3,0,0,0,3,3,3,0,0,0,1,3,0,0,0,0,0,2,1,0,1,2,3,3,0,0,0,0,0,3,2,1,0,0,3,1,0,3,0,0,0,0,3,0,1,0,0,0
"661","cardoso_DEC35","cardoso",2.5,2,"Diptera.515",5,0.0384615384615384,"k83","CTP - IC10","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Ceratopogonidae","Forcipomyiinae","Atrichopogon",NA,NA,NA,NA,"aquatic","gatherer","macro","prey",0,3,0,0,0,3,3,3,0,0,0,1,3,0,0,0,0,0,2,1,0,1,2,3,3,0,0,0,0,0,3,2,1,0,0,3,1,0,3,0,0,0,0,3,0,1,0,0,0
"662","cardoso_DEC35","cardoso",2.5,2,"Diptera.517",2,0.2375,"k295","Culex (Mcx.) sp1","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Culicidae","Culicinae","Culex","(Microculex) imitator",NA,NA,NA,"aquatic","filter.feeder","macro","prey",0,3,0,0,0,2,3,3,0,0,0,0,1,3,1,1,0,1,3,0,0,2,0,0,0,0,3,0,0,2,3,0,0,0,0,3,2,0,3,0,0,0,0,2,0,0,3,0,0
"663","cardoso_DEC35","cardoso",2.5,2,"Diptera.80",4,0.217142857142857,"k225","Chironomus aff. detriticula","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Chironomidae","Chironominae","Chironomus",NA,NA,NA,NA,"aquatic","gatherer","macro","prey",0,0,0,3,0,3,3,3,0,0,0,0,2,2,0,0,0,3,1,1,0,1,2,3,3,0,0,0,0,0,0,3,1,0,3,2,3,1,3,0,0,0,0,1,0,1,3,0,0
"664","cardoso_DEC35","cardoso",2.5,2,"Diptera.88",19,1.35714285714286,"k284","Corethrella sp. 1","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Corethrellidae","Corethrellinae","Corethrella",NA,NA,NA,NA,"aquatic","engulfer","macro","predator",0,3,0,0,0,3,3,3,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
"665","cardoso_DEC35","cardoso",2.5,2,"Diptera.91",1,0.11875,"k348","Culex (Microculex) Gr. Pleuristriatus spp.","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Culicidae","Culicinae","Culex",NA,NA,NA,NA,"aquatic","filter.feeder","macro","prey",0,0,3,0,0,3,3,3,0,0,0,0,1,3,1,1,0,1,3,0,0,2,0,0,0,0,3,0,0,2,3,0,0,0,0,3,2,0,3,0,0,0,0,2,0,0,3,0,0
"666","cardoso_DEC35","cardoso",2.5,2,"Haplotaxida.1",21,1.19620253164557,"k597","Tubificidae sp.","Eukaryota","Animalia","Annelida",NA,"Clitellata","Oligochaeta","Haplotaxida","Tubificina","Naididae",NA,NA,NA,NA,NA,NA,"aquatic","gatherer","macro","prey",0,0,0,3,1,3,3,0,3,0,2,1,0,0,0,0,3,3,0,0,3,0,0,3,3,0,0,0,0,0,2,0,0,1,0,1,2,0,2,0,0,0,0,3,0,1,0,0,0
"667","cardoso_DEC35","cardoso",2.5,2,"Hirudinea.4",2,0.453333333333334,"k614","Hirudinea sp.","Eukaryota","Animalia","Annelida",NA,"Clitellata","Hirudinea",NA,NA,NA,NA,NA,NA,NA,NA,NA,"aquatic","engulfer","macro","predator",0,0,0,0,3,3,3,0,3,0,0,0,3,0,0,0,0,2,0,0,3,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
"668","cardoso_DEC35","cardoso",2.5,2,"Nematoda.1",1,0.0569620253164556,"k626","NMT - IC1","Eukaryota","Animalia","Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"aquatic",NA,"macro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669","cardoso_DEC35","cardoso",2.5,2,"Odonata.5",1,3.31139778148636,"k630","Leptagrion andromache","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Palaeoptera","Odonata","Zygoptera","Coenagrionidae",NA,"Leptagrion","andromache",NA,NA,NA,"aquatic","engulfer","macro","predator",0,0,0,3,0,2,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,1,3,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,3
"670","cardoso_DEC35","cardoso",2.5,2,"Ostracoda.4",1,0.0468431771894094,"k655","Elpidium bromeliarum","Eukaryota","Animalia","Arthropoda","Crustacea","Ostracoda","Podocopa","Podocopida","Cytherocopina","Limnocytheridae","Timiriaseviinae","Elpidium","bromeliarum","Ostracoda.3",NA,NA,"aquatic","scraper","macro","prey",3,0,0,0,0,3,3,0,3,3,3,3,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,3,0,0,3,3,0,1,3,1,0,3,1,0,3,0,1
"671","cardoso_DEC35","cardoso",2.5,2,"Trichoptera.1",1,0.25,"k675","Phylloicus bromeliarum","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Trichoptera","Integripalpia","Calamoceratidae","Calamoceratinae","Phylloicus","bromeliarum",NA,NA,NA,"aquatic","shredder","macro","prey",0,0,3,0,0,1,3,3,0,0,0,0,3,0,0,0,0,0,3,0,0,1,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0
"672","cardoso_DEC36","cardoso",0.1,1,"Anopheles.sp....early.instars",1,0.158823529411765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673","cardoso_DEC36","cardoso",0.1,1,"Coleoptera.34",12,5.4,"k65","Scirtes sp. 1","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Coleoptera","Polyphaga","Scirtidae",NA,NA,NA,NA,NA,NA,"aquatic","scraper","macro","prey",0,0,3,0,0,3,3,0,0,0,0,0,3,1,0,3,0,0,3,0,0,0,3,1,0,3,3,0,0,0,0,3,0,1,0,3,3,3,0,0,0,0,0,0,2,3,0,0,0
"674","cardoso_DEC36","cardoso",0.1,1,"Coleoptera.35",50,22.5,"k66","Scirtes sp. 2","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Coleoptera","Polyphaga","Scirtidae",NA,NA,NA,NA,NA,NA,"aquatic","scraper","macro","prey",0,0,3,0,0,3,3,0,0,0,0,0,3,1,0,3,0,0,3,0,0,0,3,1,0,3,3,0,0,0,0,3,0,1,0,3,3,3,0,0,0,0,0,0,2,3,0,0,0
"675","cardoso_DEC36","cardoso",0.1,1,"Diptera.130",1,0.025,"k408","Empididae sp. 1","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Brachycera","Empididae",NA,NA,NA,NA,NA,NA,"aquatic","piercer","macro","predator",0,3,0,0,0,0,3,3,0,2,0,0,3,0,0,3,0,0,3,0,0,0,3,0,3,0,3,0,0,0,0,1,3,0,0,0,0,0,0,0,3,3,2,0,0,0,0,3,2
"676","cardoso_DEC36","cardoso",0.1,1,"Diptera.137",6,0.144,"k418","Ephydridae sp. 1","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Brachycera","Ephydridae",NA,NA,NA,NA,NA,NA,"aquatic",NA,"macro",NA,0,3,0,0,0,2,2,2,0,2,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,1,3,0,0,2,3,3,3,3,1,1,0,1,3,0,3,2,0
"677","cardoso_DEC36","cardoso",0.1,1,"Diptera.175",141,0.940000000000001,"k214","Monopelopia aff. caraguata","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Chironomidae","Tanypodinae","Monopelopia",NA,NA,NA,NA,"aquatic","engulfer","macro","predator",0,0,3,0,0,3,3,3,0,0,0,0,3,1,1,0,0,3,1,1,0,1,2,3,1,0,0,0,0,0,2,3,0,0,0,1,1,0,1,0,0,1,3,1,0,0,0,3,3
"678","cardoso_DEC36","cardoso",0.1,1,"Diptera.179",1,0.0933333333333333,"k439","Muscomorpha sp. 1","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Brachycera",NA,NA,NA,NA,NA,NA,NA,"aquatic",NA,"macro",NA,0,3,0,0,0,0,3,2,0,2,0,0,3,0,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,1,3,0,0,0,0,0,0,0,3,3,2,0,0,0,0,3,2
"679","cardoso_DEC36","cardoso",0.1,1,"Diptera.191",3,0.0125,"k216","Orthocladiinae sp.1","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Chironomidae","Orthocladiinae",NA,NA,NA,NA,NA,"aquatic","gatherer","macro","prey",0,0,3,0,0,3,3,3,0,0,0,0,2,2,0,0,1,3,1,1,0,1,2,3,1,0,0,0,0,0,0,3,1,1,1,3,3,1,3,0,0,0,0,2,2,2,2,0,0
"680","cardoso_DEC36","cardoso",0.1,1,"Diptera.20",2,0.0384615384615384,"k147","Bezzia sp. 1","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Ceratopogonidae","Ceratopogoninae","Bezzia",NA,NA,NA,NA,"aquatic","piercer","macro","predator",0,0,3,0,0,3,3,3,0,0,0,0,2,2,0,0,0,0,2,0,0,2,0,3,3,0,0,0,0,0,3,2,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
"681","cardoso_DEC36","cardoso",0.1,1,"Diptera.206",174,7.00519480519481,"k217","Polypedilum marcondesi","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Chironomidae","Chironominae","Polypedilum","marcondesi",NA,NA,NA,"aquatic","gatherer","macro","prey",0,0,3,0,0,3,3,3,0,0,0,0,1,3,1,0,0,3,1,1,0,1,2,3,1,0,0,0,0,0,0,3,1,1,3,3,3,1,3,1,0,0,0,1,0,1,3,0,0
