site_brom.id,site,mu,k,bwg_name,abundance,biomass,species_id,domain,kingdom,phylum,subphylum,class,subclass,ord,subord,family,subfamily,tribe,genus,species,subspecies,functional_group,predation,realm,micro_macro,barcode
cardoso_DEC36,cardoso,0.1,1,Diptera.519,2,0.2375,4426,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,NA,Culex,albipes,NA,filter.feeder,prey,aquatic,macro,NA
cardoso_DEC36,cardoso,0.1,1,Diptera.525,2,0.0666666666666666,5086,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Brachycera,Ephydridae,NA,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC36,cardoso,0.1,1,Diptera.80,74,4.017142857142858,4051,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Chironominae,NA,Chironomus,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC36,cardoso,0.1,1,Diptera.88,39,2.7857142857142843,4376,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Corethrellidae,Corethrellinae,NA,Corethrella,NA,NA,engulfer,predator,aquatic,macro,NA
cardoso_DEC36,cardoso,0.1,1,Haplotaxida.1,3,0.17088607594936678,6071,Eukaryota,Animalia,Annelida,NA,Clitellata,Oligochaeta,Haplotaxida,Tubificina,Naididae,NA,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC36,cardoso,0.1,1,Hirudinea.4,3,0.680000000000001,6171,Eukaryota,Animalia,Annelida,NA,Clitellata,Hirudinea,NA,NA,NA,NA,NA,NA,NA,NA,engulfer,predator,aquatic,macro,NA
cardoso_DEC36,cardoso,0.1,1,Odonata.10,9,0.6706042677372979,6276,Eukaryota,Animalia,Arthropoda,NA,Insecta,Palaeoptera,Odonata,Zigoptera,NA,NA,NA,NA,NA,NA,engulfer,predator,aquatic,macro,NA
cardoso_DEC36,cardoso,0.1,1,Odonata.5,2,3.5514533529036116,6261,Eukaryota,Animalia,Arthropoda,NA,Insecta,Palaeoptera,Odonata,Zygoptera,Coenagrionidae,NA,NA,Leptagrion,andromache,NA,engulfer,predator,aquatic,macro,NA
cardoso_DEC36,cardoso,0.1,1,Odonata.7,4,0.29804634121657675,6271,Eukaryota,Animalia,Arthropoda,NA,Insecta,Palaeoptera,Odonata,Zygoptera,Coenagrionidae,NA,NA,Leptagrion,elongatum,NA,engulfer,predator,aquatic,macro,NA
cardoso_DEC38,cardoso,0.6,1,Coleoptera.34,8,3.6,6356,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Coleoptera,Polyphaga,Scirtidae,NA,NA,NA,NA,NA,scraper,prey,aquatic,macro,NA
cardoso_DEC38,cardoso,0.6,1,Coleoptera.35,34,15.299999999999999,6411,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Coleoptera,Polyphaga,Scirtidae,NA,NA,NA,NA,NA,scraper,prey,aquatic,macro,NA
cardoso_DEC38,cardoso,0.6,1,Coleoptera.46,1,1.82,4241,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Coleoptera,Adephaga,Dytiscidae,Copelatinae,NA,Copelatus,bimaculatus,NA,engulfer,predator,aquatic,macro,NA
cardoso_DEC38,cardoso,0.6,1,Diptera.130,4,0.1,5056,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Brachycera,Empididae,NA,NA,NA,NA,NA,piercer,predator,aquatic,macro,NA
cardoso_DEC38,cardoso,0.6,1,Diptera.137,3,0.07200000000000001,5111,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Brachycera,Ephydridae,NA,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC38,cardoso,0.6,1,Diptera.175,182,1.2133333333333338,3991,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Tanypodinae,NA,Monopelopia,NA,NA,piercer,predator,aquatic,macro,NA
cardoso_DEC38,cardoso,0.6,1,Diptera.191,16,0.06666666666666672,4001,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Orthocladiinae,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC38,cardoso,0.6,1,Diptera.20,4,0.0769230769230768,3621,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Ceratopogonidae,Ceratopogoninae,NA,Bezzia,NA,NA,piercer,predator,aquatic,macro,NA
cardoso_DEC38,cardoso,0.6,1,Diptera.206,17,0.6844155844155851,4006,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Chironominae,NA,Polypedilum,marcondesi,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC38,cardoso,0.6,1,Diptera.207,1,0.0666666666666667,4011,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Chironominae,NA,Polypedilum,kaingang,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC38,cardoso,0.6,1,Diptera.236,11,0.06470588235294117,4016,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Chironominae,NA,Stenochironomus,atlanticus,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC38,cardoso,0.6,1,Diptera.263,77,0.36666666666666653,4026,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Chironominae,NA,Tanytarsus,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC38,cardoso,0.6,1,Diptera.293,9,4.837894736842107,5906,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Limoniidae,Limoniinae,NA,Trentepohlia,NA,NA,shredder,prey,aquatic,macro,NA
cardoso_DEC38,cardoso,0.6,1,Diptera.365,1,0.028571428571428602,5331,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Psychodidae,NA,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC38,cardoso,0.6,1,Diptera.370,2,28.6,5691,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Brachycera,Tabanidae,NA,NA,NA,NA,NA,piercer,predator,aquatic,macro,NA
cardoso_DEC38,cardoso,0.6,1,Diptera.503,29,0.41428571428571476,3811,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Orthocladiinae,NA,Corynoneura,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC38,cardoso,0.6,1,Diptera.507,2,0.1428571428571428,4326,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Corethrellidae,Corethrellinae,NA,Corethrella,fulva,NA,engulfer,predator,aquatic,macro,NA
cardoso_DEC38,cardoso,0.6,1,Diptera.513,2,0.01666666666666666,6621,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Ceratopogonidae,Forcipomyiinae,NA,Atrichopogon,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC38,cardoso,0.6,1,Diptera.517,10,1.1875,4436,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,NA,Culex,(Microculex) imitator,NA,filter.feeder,prey,aquatic,macro,NA
cardoso_DEC38,cardoso,0.6,1,Diptera.519,4,0.475,4426,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,NA,Culex,albipes,NA,filter.feeder,prey,aquatic,macro,NA
cardoso_DEC38,cardoso,0.6,1,Diptera.80,9,0.4885714285714287,4051,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Chironominae,NA,Chironomus,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC38,cardoso,0.6,1,Diptera.88,29,2.0714285714285703,4376,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Corethrellidae,Corethrellinae,NA,Corethrella,NA,NA,engulfer,predator,aquatic,macro,NA
cardoso_DEC38,cardoso,0.6,1,Diptera.91,1,0.11875,4726,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,NA,Culex,NA,NA,filter.feeder,prey,aquatic,macro,NA
cardoso_DEC38,cardoso,0.6,1,Haplotaxida.1,11,0.6265822784810116,6071,Eukaryota,Animalia,Annelida,NA,Clitellata,Oligochaeta,Haplotaxida,Tubificina,Naididae,NA,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC38,cardoso,0.6,1,Nematoda.1,1,0.0569620253164556,6236,Eukaryota,Animalia,Nematoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,aquatic,macro,NA
cardoso_DEC38,cardoso,0.6,1,Odonata.5,1,3.3113977814863564,6261,Eukaryota,Animalia,Arthropoda,NA,Insecta,Palaeoptera,Odonata,Zygoptera,Coenagrionidae,NA,NA,Leptagrion,andromache,NA,engulfer,predator,aquatic,macro,NA
cardoso_DEC38,cardoso,0.6,1,Odonata.7,1,0.07451158530414419,6271,Eukaryota,Animalia,Arthropoda,NA,Insecta,Palaeoptera,Odonata,Zygoptera,Coenagrionidae,NA,NA,Leptagrion,elongatum,NA,engulfer,predator,aquatic,macro,NA
cardoso_DEC38,cardoso,0.6,1,Odonata.8,1,0.14324016090253403,6536,Eukaryota,Animalia,Arthropoda,NA,Insecta,Palaeoptera,Odonata,Zygoptera,Coenagrionidae,NA,NA,Leptagrion,macrurum,NA,engulfer,predator,aquatic,macro,NA
cardoso_DEC39,cardoso,0.4,1,Coleoptera.35,70,31.5,6411,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Coleoptera,Polyphaga,Scirtidae,NA,NA,NA,NA,NA,scraper,prey,aquatic,macro,NA
cardoso_DEC39,cardoso,0.4,1,Coleoptera.46,1,1.82,4241,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Coleoptera,Adephaga,Dytiscidae,Copelatinae,NA,Copelatus,bimaculatus,NA,engulfer,predator,aquatic,macro,NA
cardoso_DEC39,cardoso,0.4,1,Diptera.130,3,0.07500000000000001,5056,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Brachycera,Empididae,NA,NA,NA,NA,NA,piercer,predator,aquatic,macro,NA
cardoso_DEC39,cardoso,0.4,1,Diptera.137,5,0.12000000000000001,5111,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Brachycera,Ephydridae,NA,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC39,cardoso,0.4,1,Diptera.175,181,1.2066666666666672,3991,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Tanypodinae,NA,Monopelopia,NA,NA,piercer,predator,aquatic,macro,NA
cardoso_DEC39,cardoso,0.4,1,Diptera.191,34,0.14166666666666677,4001,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Orthocladiinae,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC39,cardoso,0.4,1,Diptera.20,3,0.057692307692307605,3621,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Ceratopogonidae,Ceratopogoninae,NA,Bezzia,NA,NA,piercer,predator,aquatic,macro,NA
cardoso_DEC39,cardoso,0.4,1,Diptera.206,92,3.7038961038961076,4006,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Chironominae,NA,Polypedilum,marcondesi,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC39,cardoso,0.4,1,Diptera.207,70,4.666666666666669,4011,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Chironominae,NA,Polypedilum,kaingang,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC39,cardoso,0.4,1,Diptera.263,11,0.052380952380952354,4026,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Chironominae,NA,Tanytarsus,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC39,cardoso,0.4,1,Diptera.293,3,1.612631578947369,5906,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Limoniidae,Limoniinae,NA,Trentepohlia,NA,NA,shredder,prey,aquatic,macro,NA
cardoso_DEC39,cardoso,0.4,1,Diptera.351,1,0.0028571428571428597,4031,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Orthocladiinae,NA,Limnophyes,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC39,cardoso,0.4,1,Diptera.502,1,0.158823529411765,4416,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,Anophelinae,NA,Anopheles,homunculus,NA,filter.feeder,prey,aquatic,macro,NA
cardoso_DEC39,cardoso,0.4,1,Diptera.503,45,0.6428571428571436,3811,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Orthocladiinae,NA,Corynoneura,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC39,cardoso,0.4,1,Diptera.505,2,0.0805194805194806,3831,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Chironominae,NA,Polypedilum,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC39,cardoso,0.4,1,Diptera.506,1,0.014285714285714301,3806,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Chironominae,NA,Chironomus,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC39,cardoso,0.4,1,Diptera.507,8,0.5714285714285712,4326,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Corethrellidae,Corethrellinae,NA,Corethrella,fulva,NA,engulfer,predator,aquatic,macro,NA
cardoso_DEC39,cardoso,0.4,1,Diptera.511,45,0.30000000000000016,6606,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Ceratopogonidae,Forcipomyiinae,NA,Atrichopogon,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC39,cardoso,0.4,1,Diptera.514,2,0.01666666666666666,6626,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Ceratopogonidae,Forcipomyiinae,NA,Atrichopogon,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC39,cardoso,0.4,1,Diptera.515,1,0.00769230769230769,6631,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Ceratopogonidae,Forcipomyiinae,NA,Atrichopogon,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC39,cardoso,0.4,1,Diptera.516,1,0.00666666666666667,6636,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Ceratopogonidae,Forcipomyiinae,NA,Atrichopogon,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC39,cardoso,0.4,1,Diptera.517,23,2.73125,4436,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,NA,Culex,(Microculex) imitator,NA,filter.feeder,prey,aquatic,macro,NA
cardoso_DEC39,cardoso,0.4,1,Diptera.524,7,0.6533333333333331,5466,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Brachycera,Stratiomyidae,NA,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC39,cardoso,0.4,1,Diptera.80,60,3.257142857142858,4051,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Chironominae,NA,Chironomus,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC39,cardoso,0.4,1,Diptera.88,31,2.2142857142857135,4376,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Corethrellidae,Corethrellinae,NA,Corethrella,NA,NA,engulfer,predator,aquatic,macro,NA
cardoso_DEC39,cardoso,0.4,1,Diptera.91,4,0.475,4726,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,NA,Culex,NA,NA,filter.feeder,prey,aquatic,macro,NA
cardoso_DEC39,cardoso,0.4,1,Haplotaxida.1,16,0.9113924050632896,6071,Eukaryota,Animalia,Annelida,NA,Clitellata,Oligochaeta,Haplotaxida,Tubificina,Naididae,NA,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC39,cardoso,0.4,1,Hirudinea.4,1,0.22666666666666702,6171,Eukaryota,Animalia,Annelida,NA,Clitellata,Hirudinea,NA,NA,NA,NA,NA,NA,NA,NA,engulfer,predator,aquatic,macro,NA
cardoso_DEC39,cardoso,0.4,1,Nematoda.1,12,0.6835443037974671,6236,Eukaryota,Animalia,Nematoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,aquatic,macro,NA
cardoso_DEC39,cardoso,0.4,1,Odonata.5,1,3.3113977814863564,6261,Eukaryota,Animalia,Arthropoda,NA,Insecta,Palaeoptera,Odonata,Zygoptera,Coenagrionidae,NA,NA,Leptagrion,andromache,NA,engulfer,predator,aquatic,macro,NA
cardoso_DEC39,cardoso,0.4,1,Ostracoda.4,14,0.6558044806517316,6386,Eukaryota,Animalia,Arthropoda,Crustacea,Ostracoda,Podocopa,Podocopida,Cytherocopina,Limnocytheridae,Timiriaseviinae,NA,Elpidium,bromeliarum,NA,scraper,prey,aquatic,macro,NA
cardoso_DEC39,cardoso,0.4,1,Trichoptera.1,1,0.25,6496,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Trichoptera,Integripalpia,Calamoceratidae,Calamoceratinae,NA,Phylloicus,bromeliarum,NA,shredder,prey,aquatic,macro,NA
cardoso_DEC40,cardoso,1.5,0.5,Coleoptera.35,72,32.4,6411,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Coleoptera,Polyphaga,Scirtidae,NA,NA,NA,NA,NA,scraper,prey,aquatic,macro,NA
cardoso_DEC40,cardoso,1.5,0.5,Diptera.130,1,0.025,5056,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Brachycera,Empididae,NA,NA,NA,NA,NA,piercer,predator,aquatic,macro,NA
cardoso_DEC40,cardoso,1.5,0.5,Diptera.137,24,0.5760000000000001,5111,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Brachycera,Ephydridae,NA,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC40,cardoso,1.5,0.5,Diptera.175,201,1.3400000000000007,3991,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Tanypodinae,NA,Monopelopia,NA,NA,piercer,predator,aquatic,macro,NA
cardoso_DEC40,cardoso,1.5,0.5,Diptera.191,52,0.21666666666666684,4001,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Orthocladiinae,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC40,cardoso,1.5,0.5,Diptera.20,2,0.0384615384615384,3621,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Ceratopogonidae,Ceratopogoninae,NA,Bezzia,NA,NA,piercer,predator,aquatic,macro,NA
cardoso_DEC40,cardoso,1.5,0.5,Diptera.206,74,2.9792207792207823,4006,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Chironominae,NA,Polypedilum,marcondesi,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC40,cardoso,1.5,0.5,Diptera.207,10,0.666666666666667,4011,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Chironominae,NA,Polypedilum,kaingang,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC40,cardoso,1.5,0.5,Diptera.263,20,0.0952380952380952,4026,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Chironominae,NA,Tanytarsus,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC40,cardoso,1.5,0.5,Diptera.293,11,5.912982456140353,5906,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Limoniidae,Limoniinae,NA,Trentepohlia,NA,NA,shredder,prey,aquatic,macro,NA
cardoso_DEC40,cardoso,1.5,0.5,Diptera.351,8,0.022857142857142878,4031,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Orthocladiinae,NA,Limnophyes,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC40,cardoso,1.5,0.5,Diptera.364,1,0.028571428571428602,5326,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Psychodidae,NA,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC40,cardoso,1.5,0.5,Diptera.503,18,0.2571428571428574,3811,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Orthocladiinae,NA,Corynoneura,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC40,cardoso,1.5,0.5,Diptera.505,3,0.1207792207792209,3831,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Chironominae,NA,Polypedilum,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC40,cardoso,1.5,0.5,Diptera.510,1,0.00833333333333333,6601,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Ceratopogonidae,Forcipomyiinae,NA,Atrichopogon,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC40,cardoso,1.5,0.5,Diptera.511,26,0.17333333333333342,6606,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Ceratopogonidae,Forcipomyiinae,NA,Atrichopogon,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC40,cardoso,1.5,0.5,Diptera.513,5,0.04166666666666665,6621,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Ceratopogonidae,Forcipomyiinae,NA,Atrichopogon,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC40,cardoso,1.5,0.5,Diptera.515,6,0.04615384615384614,6631,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Ceratopogonidae,Forcipomyiinae,NA,Atrichopogon,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC40,cardoso,1.5,0.5,Diptera.517,18,2.1375,4436,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,NA,Culex,(Microculex) imitator,NA,filter.feeder,prey,aquatic,macro,NA
cardoso_DEC40,cardoso,1.5,0.5,Diptera.80,138,7.491428571428574,4051,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Chironominae,NA,Chironomus,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC40,cardoso,1.5,0.5,Diptera.88,16,1.1428571428571423,4376,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Corethrellidae,Corethrellinae,NA,Corethrella,NA,NA,engulfer,predator,aquatic,macro,NA
cardoso_DEC40,cardoso,1.5,0.5,Diptera.91,1,0.11875,4726,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,NA,Culex,NA,NA,filter.feeder,prey,aquatic,macro,NA
cardoso_DEC40,cardoso,1.5,0.5,Haplotaxida.1,5,0.284810126582278,6071,Eukaryota,Animalia,Annelida,NA,Clitellata,Oligochaeta,Haplotaxida,Tubificina,Naididae,NA,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC40,cardoso,1.5,0.5,Hirudinea.4,8,1.8133333333333361,6171,Eukaryota,Animalia,Annelida,NA,Clitellata,Hirudinea,NA,NA,NA,NA,NA,NA,NA,NA,engulfer,predator,aquatic,macro,NA
cardoso_DEC40,cardoso,1.5,0.5,Odonata.5,2,3.5514533529036116,6261,Eukaryota,Animalia,Arthropoda,NA,Insecta,Palaeoptera,Odonata,Zygoptera,Coenagrionidae,NA,NA,Leptagrion,andromache,NA,engulfer,predator,aquatic,macro,NA
cardoso_DEC40,cardoso,1.5,0.5,Trichoptera.1,1,0.25,6496,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Trichoptera,Integripalpia,Calamoceratidae,Calamoceratinae,NA,Phylloicus,bromeliarum,NA,shredder,prey,aquatic,macro,NA
cardoso_DEC43,cardoso,1,1,Coleoptera.35,14,6.3,6411,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Coleoptera,Polyphaga,Scirtidae,NA,NA,NA,NA,NA,scraper,prey,aquatic,macro,NA
cardoso_DEC43,cardoso,1,1,Diptera.137,13,0.312,5111,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Brachycera,Ephydridae,NA,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC43,cardoso,1,1,Diptera.175,197,1.3133333333333341,3991,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Tanypodinae,NA,Monopelopia,NA,NA,piercer,predator,aquatic,macro,NA
cardoso_DEC43,cardoso,1,1,Diptera.191,3,0.012500000000000011,4001,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Orthocladiinae,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC43,cardoso,1,1,Diptera.20,1,0.0192307692307692,3621,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Ceratopogonidae,Ceratopogoninae,NA,Bezzia,NA,NA,piercer,predator,aquatic,macro,NA
cardoso_DEC43,cardoso,1,1,Diptera.206,42,1.6909090909090927,4006,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Chironominae,NA,Polypedilum,marcondesi,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC43,cardoso,1,1,Diptera.207,10,0.666666666666667,4011,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Chironominae,NA,Polypedilum,kaingang,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC43,cardoso,1,1,Diptera.236,1,0.0058823529411764705,4016,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Chironominae,NA,Stenochironomus,atlanticus,NA,gatherer,prey,aquatic,macro,NA
